dose_recommandee,area,type_pesticide,type_culture,quantite
2.1658336706315877,163,Insecticide,Rice,29.276589918580285
1.4690870782156424,175,Fungicide,Barley,99.26517031833176
3.6147306626285416,139,Fungicide,Rice,19.771650314964084
4.40414775414009,110,Insecticide,Barley,10.901870505118655
4.726432381863695,366,Fungicide,Corn,88.37141914693747
4.890313670637903,151,Herbicide,Corn,62.7943967477633
4.124467384836056,163,Fungicide,Barley,47.946367186752845
1.5588097131676086,223,Insecticide,Rice,17.376753297888477
4.4124472969468975,141,Fungicide,Wheat,61.74032778835245
2.599840293529896,232,Fungicide,Rice,45.43530267123096
3.9196452551694545,434,Fungicide,Rice,53.52597216898145
3.1250720198433433,254,Insecticide,Wheat,66.73526752619875
4.314424534595135,412,Herbicide,Rice,67.59402450675069
2.7020229313587545,244,Fungicide,Rice,96.45393172177354
1.247175242960083,354,Herbicide,Soybean,68.95480720954103
3.2272948435298834,74,Herbicide,Barley,40.546372616400774
1.6851622186706927,283,Herbicide,Corn,39.66695449885705
4.862070529411691,65,Fungicide,Barley,52.94448576168871
3.1078522633019663,190,Herbicide,Rice,33.33949298813647
3.214235175349042,485,Fungicide,Wheat,43.879508031366
4.62906285125927,157,Fungicide,Wheat,85.79014947368505
3.4983409806046994,469,Fungicide,Corn,87.37854425804774
2.2109175087588286,349,Herbicide,Corn,66.50132303803063
2.1843784676534845,388,Fungicide,Corn,62.4556847794675
3.0063145996258247,352,Insecticide,Wheat,48.438984856017626
4.466432915716636,429,Insecticide,Rice,67.23090240119619
4.178917362945114,129,Insecticide,Corn,82.54480111583409
4.850962344227379,125,Fungicide,Corn,76.40623521180822
1.2875444914088146,325,Insecticide,Wheat,13.19135641099173
2.0733042758573546,451,Fungicide,Rice,75.80169987450702
1.320830831254904,487,Fungicide,Corn,74.79529004575015
4.004316775609745,317,Fungicide,Rice,18.909148301983237
1.5633347566015345,161,Herbicide,Soybean,23.52226281302135
1.3995452719904269,458,Insecticide,Corn,80.91176600622943
3.2466888283982303,365,Fungicide,Corn,60.30906204219417
2.645938848476634,124,Insecticide,Wheat,83.94660915270961
3.8604053550498683,263,Insecticide,Soybean,26.626972141538527
2.948061566801092,415,Herbicide,Soybean,12.755328823570316
2.701338383761811,83,Insecticide,Soybean,24.57475792040608
2.7020017949878836,190,Fungicide,Barley,50.73130407547172
4.487505521595418,215,Fungicide,Wheat,57.09634800489115
2.5809026028898656,445,Insecticide,Wheat,87.19310098474
2.333588511078534,280,Insecticide,Corn,74.45804768668573
2.3541403080909173,341,Herbicide,Wheat,99.13515764761716
1.7864031872595612,77,Fungicide,Corn,17.08476322378275
4.442755402295958,344,Insecticide,Corn,21.71989652859292
1.5865232601103263,382,Insecticide,Barley,17.59200344385127
4.634442951198421,476,Fungicide,Wheat,58.461224192032404
2.133870887644025,409,Insecticide,Wheat,34.01746937256934
4.597707288695387,140,Herbicide,Barley,71.52696460873943
4.163282627258308,164,Insecticide,Barley,21.94217996109898
3.3279500838014346,208,Insecticide,Wheat,19.287225960591368
3.6778800156743965,307,Herbicide,Wheat,51.414892299365306
2.303376363299711,422,Herbicide,Corn,43.830851793699146
3.2969144573106495,387,Herbicide,Rice,84.6248424395589
2.1696116029067882,139,Fungicide,Corn,85.37986675386988
2.6090912555618466,294,Insecticide,Soybean,20.568580108612764
4.058650220916979,347,Insecticide,Soybean,83.1090501857841
1.9757302552408649,80,Herbicide,Rice,60.7748484140759
4.355384063350151,366,Fungicide,Barley,55.32024464890301
2.503531414659986,407,Herbicide,Soybean,18.528703862015327
3.128679843424724,361,Insecticide,Barley,76.56676920951253
4.767841950251493,277,Fungicide,Barley,15.367040415765644
3.7250225207474994,388,Fungicide,Corn,34.992259268464
3.5824164513785095,177,Insecticide,Barley,18.588838128762077
3.8464309104201164,319,Fungicide,Rice,57.76908488568313
4.672445355042246,319,Fungicide,Corn,68.0707052838633
1.9940548368860433,462,Herbicide,Rice,90.17696318323823
3.4529648231973535,258,Fungicide,Barley,76.04847288966371
2.601575417534609,227,Herbicide,Soybean,96.499395902239
1.0474211728409757,355,Fungicide,Barley,78.48548495960007
1.5012035856244368,240,Herbicide,Rice,36.82657929632066
2.2999675810543536,406,Herbicide,Wheat,59.2826329506849
3.2599998847276628,498,Fungicide,Wheat,51.214567538801425
4.5258991067850864,117,Herbicide,Soybean,60.937185127361
4.1644564728057585,376,Insecticide,Rice,61.48804054711531
3.2133346896910817,316,Insecticide,Soybean,73.18909769221236
1.2954816716298705,319,Fungicide,Corn,17.473943318100787
2.1436251615799145,411,Fungicide,Barley,77.20706159935762
2.4668345915689756,409,Fungicide,Corn,22.93692519099315
3.4868687408153702,436,Insecticide,Wheat,12.3586574428014
1.2596944919193644,177,Fungicide,Barley,56.7014987765316
3.1207742180018934,313,Fungicide,Corn,62.33292645959771
4.605858304578829,270,Herbicide,Wheat,13.136596310532603
3.8217307827896114,291,Fungicide,Corn,56.383400330202065
4.188307226251025,293,Insecticide,Barley,58.11131875289245
3.726702593436294,476,Insecticide,Corn,14.724541113848302
1.826356448690369,442,Fungicide,Barley,74.04267566032084
1.4419352802640746,68,Insecticide,Corn,28.92607316059486
4.317962692019636,445,Herbicide,Soybean,81.50132924427663
3.7820177440621134,204,Herbicide,Corn,37.97399168199028
3.300246235265473,278,Fungicide,Corn,53.01032783177951
1.757131459872984,417,Fungicide,Soybean,90.26657914769802
3.4133798612470136,107,Herbicide,Wheat,82.55615201672929
1.1252871408886391,330,Herbicide,Barley,80.36772207269097
1.4753565375758377,94,Fungicide,Rice,24.439077785387937
2.247560599217698,151,Insecticide,Wheat,14.33281480296479
2.7749531096446574,97,Fungicide,Barley,64.51830556125438
1.4822579832880014,99,Fungicide,Corn,46.96224782399631
1.4797607354301432,130,Fungicide,Wheat,91.81695487874266
3.903574642334542,349,Fungicide,Corn,41.46339372067918
3.2788776261339425,108,Fungicide,Wheat,46.949351589813006
3.13496792311066,210,Fungicide,Wheat,57.340048874402754
2.8097379804702,152,Fungicide,Rice,81.67605990689007
4.906172425378255,383,Insecticide,Soybean,34.14691486907222
1.199201131577507,461,Fungicide,Wheat,94.76385914461368
1.7225087046463097,323,Herbicide,Corn,58.59290014493844
3.5900310296049494,232,Fungicide,Rice,85.68795350569683
1.5454626154049653,466,Insecticide,Wheat,57.30566351104169
3.357523752036695,165,Herbicide,Soybean,79.4793876166012
3.27104490192432,411,Fungicide,Corn,14.62786772358652
4.884020734558568,448,Fungicide,Rice,81.92912335147122
4.533545948196089,494,Herbicide,Barley,57.156348682894816
4.78221337506981,316,Fungicide,Soybean,50.44740293679243
1.4544094778959185,213,Insecticide,Barley,20.04486999506811
4.472593749016755,192,Fungicide,Barley,76.74062850176617
1.5163626469132239,486,Insecticide,Rice,21.8047287253725
3.531728714175956,367,Fungicide,Rice,27.308603152359375
3.880312642712009,353,Herbicide,Rice,21.378093013868344
1.6434139925971434,143,Insecticide,Barley,10.591804694229056
3.5306375037181588,299,Fungicide,Corn,69.57224020604653
1.2098419716479762,448,Fungicide,Rice,34.37596402944459
2.173064342971321,496,Herbicide,Soybean,23.452341327172114
4.684633975736467,392,Herbicide,Rice,38.79752342628994
1.6869246516074767,476,Insecticide,Rice,54.91762223920095
1.26107996980131,355,Insecticide,Rice,55.30712687958575
2.7747127986218376,365,Insecticide,Barley,43.04764074987635
4.402472834109086,289,Fungicide,Corn,54.54390439372861
1.3066895278731598,108,Fungicide,Rice,48.46073120154947
2.422141460921634,64,Insecticide,Barley,84.03987222860371
4.599099338237305,334,Fungicide,Soybean,12.665257074206375
1.4726221997778173,252,Herbicide,Corn,88.12271199907423
2.2426740236477865,286,Fungicide,Barley,31.952373011076283
4.113682446142816,345,Insecticide,Wheat,74.96039935326255
3.1728439485552173,336,Fungicide,Soybean,46.45356547064553
4.329332562534333,122,Herbicide,Soybean,36.48996680543075
1.4463815721951936,263,Insecticide,Wheat,65.38126356998961
4.682216685518891,60,Insecticide,Barley,79.1995976976794
4.739647178060835,386,Insecticide,Barley,50.494280779324335
1.6212520805868254,274,Insecticide,Soybean,51.98984587589329
1.1355018576270002,367,Fungicide,Barley,15.297083629091151
4.959365527822275,252,Herbicide,Wheat,93.15963825650594
2.9290063692096977,280,Fungicide,Barley,86.2207026801633
3.2883016161417253,441,Fungicide,Soybean,45.819350878819215
3.463618934666305,100,Insecticide,Barley,78.84555518445026
4.1586738511220105,106,Herbicide,Corn,38.19512581376133
4.247951876183672,181,Fungicide,Wheat,75.73796137114974
1.7757008972790955,469,Herbicide,Wheat,56.50225449076543
1.9465469625341063,452,Herbicide,Rice,51.46900499977763
4.507332115785488,329,Herbicide,Barley,15.087069753230324
4.278070419002345,346,Herbicide,Wheat,96.88797296279766
3.4704775262158214,354,Fungicide,Barley,85.36680728905783
4.978796636499399,274,Herbicide,Corn,81.4049261187802
3.9407357742052946,223,Fungicide,Soybean,37.442457788835185
1.8633470725209955,341,Herbicide,Soybean,36.06311659813603
4.386576257330713,315,Herbicide,Rice,61.58737869351843
2.65893054548056,296,Fungicide,Rice,86.16008766035337
1.1446106421651567,127,Insecticide,Wheat,94.11655655517872
2.2856851112466825,184,Fungicide,Wheat,34.2036123407025
4.054204936237541,189,Herbicide,Wheat,64.66733202874757
4.840824828745893,391,Fungicide,Corn,75.15125199041188
2.1045456652127754,302,Herbicide,Rice,30.375293066490155
1.9860652976388602,225,Fungicide,Rice,46.672176720018186
3.2544663423932003,470,Fungicide,Soybean,26.87268463422766
4.246735598649787,469,Fungicide,Rice,72.90145699915007
3.9861027286437865,109,Insecticide,Rice,87.7406622890678
3.239835610251266,401,Fungicide,Corn,88.97809190964895
3.525558726457914,303,Fungicide,Wheat,70.30799834434363
1.968395829305376,57,Insecticide,Corn,41.2437124156927
2.7302970600134024,440,Insecticide,Barley,69.4936339168829
2.0214625060811997,156,Herbicide,Soybean,87.78400544537367
4.537671899378551,220,Herbicide,Soybean,66.32702505422048
1.450218029462063,107,Fungicide,Soybean,47.160274626627896
3.718962231425483,386,Herbicide,Wheat,92.78224756470989
2.041132788660094,391,Fungicide,Wheat,85.16949339424838
2.9023096388738656,479,Insecticide,Wheat,89.41917162230307
2.197651120986531,339,Insecticide,Soybean,91.2872818936265
2.2929812682378867,133,Fungicide,Soybean,45.44310768942818
2.041572054444088,166,Herbicide,Soybean,87.36751067566016
4.011171684781754,249,Herbicide,Barley,61.3314704122028
2.4628634287161884,71,Herbicide,Barley,13.434307619863606
3.9054280708563307,268,Fungicide,Soybean,67.22527208681058
2.824279720416051,275,Herbicide,Wheat,52.35570318650457
3.188984168401149,454,Insecticide,Wheat,34.763919326856765
3.1731499028539494,320,Insecticide,Barley,97.33448260423356
4.903408317374355,438,Insecticide,Barley,14.95637724636767
2.468249822843805,151,Insecticide,Soybean,95.12896516363598
1.8307363815903903,194,Insecticide,Soybean,24.33403545711743
4.647167761466409,196,Insecticide,Wheat,43.9289361370479
1.699357157262293,310,Insecticide,Rice,47.55116578774144
4.337691383377379,328,Insecticide,Wheat,75.79184667947325
1.6008595818677032,388,Insecticide,Wheat,29.40482878630341
3.634897336909625,63,Fungicide,Soybean,98.74916589047854
1.6021632530581442,315,Fungicide,Rice,77.41106674876207
4.692343276957718,336,Insecticide,Rice,81.09573745123492
3.260033130611325,190,Insecticide,Soybean,19.578589544340502
2.3170953565603503,432,Insecticide,Corn,52.868080855850515
1.5612910998543796,455,Herbicide,Soybean,95.10484154304599
2.484768944583976,342,Fungicide,Barley,34.305946439662584
3.820080139475247,472,Insecticide,Rice,23.084528945577375
2.5398035357141886,443,Fungicide,Soybean,53.68550137877694
1.9843765443817762,80,Insecticide,Wheat,93.73537626860875
3.309637793175269,220,Herbicide,Wheat,53.81115619875645
2.6712874113484784,404,Insecticide,Wheat,46.43508726276931
1.6632249441211693,254,Fungicide,Soybean,68.52451930423989
1.6159519611098272,469,Fungicide,Corn,94.31955989654962
3.829847960887419,340,Fungicide,Barley,14.415170428365947
4.898687582065026,160,Fungicide,Wheat,23.80559909290221
1.9323762834482254,117,Insecticide,Soybean,21.947887903983435
4.092594403325959,232,Herbicide,Corn,17.679968406924907
1.3504268098018608,422,Herbicide,Rice,37.189547258355624
2.5263036762087268,245,Insecticide,Rice,30.637812980827903
3.026752611233028,175,Insecticide,Barley,59.382213958840175
2.074987781159073,224,Fungicide,Soybean,39.456047955313295
3.1183136660570017,311,Insecticide,Soybean,46.468707531208864
4.530457710655417,424,Herbicide,Wheat,94.76782214498313
4.777751849419974,461,Insecticide,Corn,24.00900771424656
1.4022278174921978,335,Insecticide,Barley,44.96115941153219
2.0873837359368093,204,Herbicide,Corn,33.13736564669036
4.9165356700709,118,Herbicide,Barley,59.4249384121977
2.0816736416089747,157,Insecticide,Soybean,76.27026038919799
3.7708294045737643,472,Fungicide,Soybean,83.52890860760785
2.0138147754814586,84,Fungicide,Barley,56.37670250656291
2.425462373284153,408,Fungicide,Corn,86.94249323742483
1.7651159515875898,93,Herbicide,Rice,80.65679570895857
4.42520077478858,192,Herbicide,Rice,24.13036552903646
4.530595055278016,260,Fungicide,Wheat,32.08858831179957
2.1876500316617262,465,Insecticide,Wheat,70.45484755000788
4.29435929668252,334,Insecticide,Corn,97.73146177665471
2.432966600147936,496,Insecticide,Soybean,43.85167305400002
1.3960776915806332,55,Herbicide,Corn,30.682705658026663
4.032305589168294,267,Herbicide,Barley,88.22164908660211
3.3857849955953787,76,Fungicide,Rice,27.96507635885943
2.0975297746830015,276,Insecticide,Wheat,72.76674466448755
2.011998962047388,333,Herbicide,Corn,13.08241633202781
4.902493481929286,438,Herbicide,Corn,11.70824635881133
4.450004163572365,474,Fungicide,Barley,50.641004254974824
4.239193317495059,105,Insecticide,Soybean,69.08861147949129
1.5120708345666625,417,Herbicide,Soybean,22.819100856289158
4.0207490969930415,359,Herbicide,Rice,78.74942077013841
1.8581608848131461,385,Herbicide,Wheat,21.58628341707744
4.909555772832963,154,Herbicide,Soybean,58.033702708450726
1.2083567518490308,67,Insecticide,Soybean,37.746927304937245
2.4085539342409743,254,Fungicide,Soybean,77.70279491048848
2.714591363114861,92,Insecticide,Corn,82.37050782074957
4.296811646249018,138,Fungicide,Soybean,15.948211560622399
4.064891272016185,123,Herbicide,Barley,27.334411237671844
2.4999685797863584,206,Insecticide,Rice,90.3379698612456
3.2622411738321633,315,Fungicide,Soybean,47.405155294078014
4.342380654430921,183,Fungicide,Wheat,52.90622788357409
1.0727983686042109,138,Herbicide,Corn,25.12214574963098
4.208712398097889,285,Fungicide,Barley,99.54053168508935
4.787584101368168,181,Fungicide,Rice,93.07429145553934
1.1282580859366846,278,Fungicide,Corn,10.182220388401932
1.1823239483127304,83,Herbicide,Barley,59.56612143920965
2.3780560222640803,132,Insecticide,Corn,88.50406452428392
1.3510782550706981,466,Herbicide,Rice,48.74802456105642
2.917104321175553,181,Fungicide,Rice,49.31328327190164
3.9148427403591146,477,Fungicide,Soybean,44.141244105366034
3.267596940127271,403,Insecticide,Wheat,12.594550163979111
1.7857276362909613,253,Fungicide,Soybean,81.12550022683325
3.619245200121431,336,Insecticide,Corn,51.11066830519853
3.7394179167156634,385,Fungicide,Soybean,57.79590745633532
4.729783822740059,499,Fungicide,Rice,33.01166051259746
1.5871875895081962,491,Herbicide,Rice,80.57066428601375
3.7693446596388935,365,Herbicide,Rice,81.43736920340032
4.6457088754125895,307,Insecticide,Soybean,59.76287351665834
3.006256613282537,341,Herbicide,Barley,91.41651332201475
2.4471987194522256,174,Insecticide,Soybean,20.42958076539777
1.682997976884633,493,Herbicide,Soybean,80.79639981792394
4.467147545959031,200,Insecticide,Soybean,60.27257280885981
2.5769854993623778,408,Fungicide,Soybean,30.79118503328043
4.699529773070769,296,Insecticide,Rice,21.90734043867054
4.391033192523105,224,Herbicide,Wheat,37.090633629055446
2.506559407188783,421,Insecticide,Soybean,87.06843262913068
3.29565723578505,406,Herbicide,Soybean,80.88574147085224
1.1086961451756858,351,Fungicide,Wheat,68.06191832362362
2.0528856114685388,129,Herbicide,Soybean,18.129430700530968
3.8410913942769986,156,Fungicide,Wheat,95.93475757689734
3.711643783385067,349,Fungicide,Rice,37.489611913786646
2.413477838167004,452,Herbicide,Barley,64.62999850105527
4.234432127637826,354,Fungicide,Soybean,82.27916837248907
1.9433442075994845,393,Herbicide,Barley,21.957025101288224
2.8450821326090865,107,Insecticide,Soybean,68.69770680302858
2.890122541243603,140,Fungicide,Corn,12.906639703379131
2.3632670754800684,184,Insecticide,Corn,19.1610380353907
4.8186644045006695,399,Insecticide,Rice,75.08292709844277
3.7867361340604053,218,Herbicide,Barley,23.95739400155147
3.1567973413092063,383,Herbicide,Barley,49.91560509748405
3.042060373554594,171,Fungicide,Wheat,32.34992956996322
1.6371843698843862,285,Herbicide,Wheat,47.91065578029479
2.488747588272393,448,Insecticide,Soybean,16.94982162623238
3.6910932589164296,125,Insecticide,Wheat,77.94104896368904
4.698280878746935,358,Insecticide,Wheat,17.1137059654703
4.265856237567354,72,Fungicide,Barley,85.4123047624423
2.2015592158398847,382,Herbicide,Corn,69.63479777526051
2.7358265027597333,122,Insecticide,Barley,47.49270180978549
1.3316700828511783,137,Fungicide,Wheat,87.98378891234427
1.408689292142323,152,Herbicide,Soybean,26.751815080869566
2.8809215479948604,143,Herbicide,Corn,33.81078046733429
3.1208776272684005,498,Insecticide,Wheat,22.3411295493286
2.056108382787656,365,Fungicide,Wheat,44.34118239610314
3.571130756743765,315,Insecticide,Soybean,98.80598662606788
3.813522742320551,302,Insecticide,Soybean,24.49246400206252
2.196464526447831,407,Fungicide,Wheat,84.78788372792188
4.033698902830167,107,Insecticide,Wheat,68.66920645057648
1.8224196761565334,480,Fungicide,Barley,11.42327175506736
3.1770055091022953,448,Fungicide,Rice,95.04011736439301
4.217124374248693,58,Insecticide,Soybean,97.39821387024863
3.1480363427302214,62,Insecticide,Soybean,93.24106316753891
4.631850874084202,456,Herbicide,Barley,55.15656919363304
1.2340049314985433,466,Herbicide,Corn,29.833766422829104
3.3532553819658872,442,Fungicide,Corn,45.21382097234333
3.2470218101775603,180,Fungicide,Corn,65.2772391774608
3.6414133141707388,271,Fungicide,Soybean,44.09527428257048
4.33362735472123,378,Herbicide,Rice,73.73544857827144
3.90341233735358,421,Insecticide,Rice,81.60179929988666
4.161130941491367,202,Insecticide,Barley,28.845360878325188
2.155266902870486,430,Herbicide,Corn,46.444771745452044
2.5499895142758584,416,Insecticide,Corn,96.19699384234539
3.5071078961849214,120,Insecticide,Wheat,32.482612113637416
3.213845887699741,469,Insecticide,Barley,41.18027397349861
4.844415499882146,394,Herbicide,Barley,13.209445346677505
1.7473379997376774,69,Fungicide,Soybean,39.91294369932412
2.4051134898045667,130,Insecticide,Soybean,43.38382582936923
3.291020933139419,487,Insecticide,Barley,18.98520036641401
4.471855079744608,277,Fungicide,Rice,10.129802498646152
4.717394098763966,395,Insecticide,Barley,61.786493593183906
2.344145323310394,68,Insecticide,Rice,37.13739411958469
1.2684338461054065,493,Fungicide,Soybean,11.604145353408287
2.6864787916887405,214,Herbicide,Barley,87.39498735704615
2.5773765729340283,417,Herbicide,Rice,62.596870935997686
4.945948271718758,436,Insecticide,Wheat,25.405151544263838
2.7242449771631576,156,Insecticide,Wheat,87.87219606468788
2.2228919972129177,426,Fungicide,Barley,32.82273734256823
2.461509498139736,397,Fungicide,Corn,30.47011583826304
2.5877051224952554,263,Insecticide,Barley,90.51706512975422
4.286161528786463,288,Insecticide,Soybean,26.15120915135263
1.3240595713250567,196,Herbicide,Soybean,89.1087213852167
2.2660281955001067,230,Herbicide,Wheat,82.26759711230208
4.865273967628399,479,Herbicide,Rice,37.879978674631005
1.6124100191951998,385,Herbicide,Wheat,13.095737303782201
3.97040528613036,489,Fungicide,Rice,17.43157931961853
2.4255740047931615,247,Herbicide,Barley,19.857544099261972
3.3271421047781016,336,Herbicide,Corn,90.17189516444303
1.3981921540355282,102,Insecticide,Soybean,46.3632380233728
2.225646669415786,418,Herbicide,Barley,12.927678155784488
3.003459766643553,289,Insecticide,Wheat,60.08936158501117
1.9268026327034335,339,Insecticide,Barley,28.71930255462925
3.1674797722126087,336,Herbicide,Corn,31.161343834721706
1.8790372562508653,237,Herbicide,Rice,24.475756142627077
3.6004022106022155,444,Insecticide,Corn,78.58193161588456
4.617417361001257,55,Fungicide,Wheat,10.055160442474536
1.3419545494062857,332,Insecticide,Corn,49.508574750716065
1.8664641431043454,312,Fungicide,Soybean,17.818404976223505
4.37769210904132,98,Fungicide,Corn,59.713714090409816
3.52621394176783,401,Herbicide,Barley,41.139311154520826
1.314835668570261,249,Herbicide,Rice,12.551642269878537
2.9454004604379813,109,Herbicide,Soybean,51.48768080395397
1.83903406004534,82,Herbicide,Soybean,61.35269480783222
1.796385576280279,352,Insecticide,Soybean,32.288862849644545
4.762581373442095,293,Fungicide,Wheat,78.89607073639529
4.046166192304436,221,Insecticide,Wheat,43.39438892148549
3.784922374096575,256,Fungicide,Barley,77.44118627296129
1.9557152683114345,424,Insecticide,Rice,62.11141561078909
1.4742937321638019,332,Fungicide,Corn,88.23277611881964
4.4833304851414,71,Herbicide,Barley,59.22323118840444
1.0235182773698037,96,Fungicide,Wheat,26.70644739886354
2.5523856948040784,398,Herbicide,Barley,84.03320748508177
2.110450011845334,481,Fungicide,Rice,80.47317251573114
3.2815048013952945,207,Insecticide,Barley,97.51202332608939
2.002033743543339,307,Fungicide,Soybean,18.42237271967833
2.244821437313232,192,Insecticide,Corn,63.210804607526434
4.400159419972774,96,Insecticide,Wheat,54.250208554913414
3.412755293618075,76,Herbicide,Wheat,70.37849039321486
1.5827301093174735,76,Fungicide,Rice,98.21618633109068
3.905886173983326,446,Insecticide,Rice,57.90448694041802
1.8298368059195136,488,Fungicide,Rice,71.71647714517863
2.7320197204499204,194,Herbicide,Wheat,41.24920993498385
3.5864289473571733,124,Herbicide,Soybean,36.90734389045143
2.087718149829949,236,Fungicide,Corn,40.17669091153003
2.536427258703169,59,Insecticide,Rice,13.474710423724725
3.9365983892166034,170,Insecticide,Wheat,35.62665808713354
4.751643813697374,338,Insecticide,Soybean,25.56517544264819
3.116980227837892,214,Fungicide,Rice,51.168518185200114
1.039883886226491,431,Insecticide,Rice,51.47422875088583
2.353855004967322,313,Insecticide,Corn,78.87068481038533
2.594537339382138,210,Insecticide,Corn,55.206248310282604
2.356694480008976,440,Herbicide,Barley,51.67734294909169
2.745075444462251,467,Insecticide,Rice,30.846368053044227
3.5306650152735988,376,Fungicide,Barley,86.72320091302096
1.4845121079910126,440,Fungicide,Wheat,18.19008151162472
2.090522035470022,346,Insecticide,Corn,98.40663684813576
3.0305923440704983,167,Fungicide,Soybean,52.84674962663483
2.2622932327199003,360,Fungicide,Rice,26.738829963615135
4.964341352541437,312,Insecticide,Rice,41.889525019163464
2.725725868149953,133,Herbicide,Barley,11.383316443790989
4.479196614368865,195,Insecticide,Corn,24.987041133241313
4.586039342455457,220,Fungicide,Barley,40.18058373814095
4.3440279988894,383,Fungicide,Rice,59.89737508767887
1.1875929637806713,473,Insecticide,Corn,21.653276018036898
4.790986926453406,358,Fungicide,Rice,70.8366966564804
1.5149702485327077,63,Herbicide,Corn,85.98488409902619
1.137614510857178,198,Insecticide,Rice,61.510564942651534
2.65747843162623,418,Fungicide,Soybean,36.72113025027018
1.7785361310314243,300,Herbicide,Barley,20.92530929372843
1.7367861186529447,106,Fungicide,Corn,11.398155668555322
2.1512784535046023,396,Herbicide,Barley,75.86220996984581
1.9936224209874194,351,Fungicide,Corn,66.56314314814514
3.7391816086006124,459,Insecticide,Corn,52.86550654318365
1.7471092265442802,396,Fungicide,Corn,19.17959969981241
3.1724732207890343,457,Insecticide,Rice,28.632266313756958
4.945706184574119,182,Herbicide,Wheat,83.3655073317978
2.7295296838251555,219,Herbicide,Rice,53.186632121833256
3.567492435181746,151,Fungicide,Wheat,96.65495736574354
4.877486710919495,155,Insecticide,Rice,99.99749326311841
1.550555992165457,220,Insecticide,Wheat,82.06364137290291
2.6744280371721976,177,Herbicide,Corn,33.236524891638496
4.400769600781016,299,Herbicide,Corn,30.800346596210947
4.729222730979519,81,Fungicide,Wheat,32.827088838144036
3.4049442318356204,265,Herbicide,Wheat,98.81065709348974
1.5736824101608935,311,Herbicide,Barley,40.18064302614624
4.60588633579062,379,Insecticide,Corn,73.58020692802201
1.6977862647637703,293,Insecticide,Rice,96.31159388302248
2.411511393328474,440,Insecticide,Barley,83.7636532091758
2.502031911049047,334,Herbicide,Wheat,63.78434282175874
2.789166159490512,339,Fungicide,Rice,25.206897220455886
4.160663263723798,312,Fungicide,Soybean,25.744442021051178
4.2085775124099385,386,Herbicide,Soybean,54.3180777011545
3.8786202931124567,382,Fungicide,Soybean,95.67500462868188
1.0885146976863265,363,Herbicide,Rice,91.40443261755892
3.2593804088686062,134,Fungicide,Wheat,24.957284990897534
3.9899718235256,464,Herbicide,Rice,35.89477702973568
2.778500960246171,378,Insecticide,Barley,62.99301840003777
4.779744181461586,94,Fungicide,Barley,52.96874430276684
4.2952420875214035,352,Insecticide,Soybean,20.742652843886113
3.552620261947323,382,Insecticide,Wheat,43.23764682984875
1.2497007347300535,249,Fungicide,Barley,95.9242930889767
3.609384990332553,250,Herbicide,Corn,95.62980022700525
4.646318405008875,378,Insecticide,Corn,60.34832929239324
2.5177815475238057,217,Insecticide,Soybean,67.17351742095049
4.352530102421444,289,Herbicide,Soybean,29.971565277306183
2.252644571448716,421,Herbicide,Soybean,76.77574537785681
3.280413166189211,335,Fungicide,Barley,14.724656842139321
3.5936976734831294,239,Fungicide,Wheat,29.861396934753785
3.7119801502355796,120,Herbicide,Soybean,10.529531889850752
4.530197257857393,194,Insecticide,Rice,44.71311328761419
1.9384890680251283,408,Herbicide,Soybean,86.52350788318826
2.0494783411558988,438,Fungicide,Barley,98.42558293989727
3.816163973242947,258,Insecticide,Wheat,70.09803778425015
1.7087752499361524,409,Insecticide,Soybean,77.03800168837891
2.8570816198558413,427,Fungicide,Corn,33.6474620393446
1.0801375363088606,434,Insecticide,Soybean,56.82994241399334
1.5639173479604564,257,Herbicide,Soybean,76.29201089428284
3.7153855401154456,271,Fungicide,Wheat,54.75482433701012
3.989846413927016,336,Insecticide,Rice,17.969175290264133
1.4612761329515074,212,Fungicide,Soybean,76.67777738478783
1.910838201644788,414,Insecticide,Soybean,29.760795268727676
1.3956177861482044,121,Herbicide,Barley,18.792790384389022
2.7336513757004672,289,Fungicide,Wheat,53.02521539428438
1.504464282978533,463,Insecticide,Barley,16.71481700196518
2.74918406866756,176,Herbicide,Soybean,66.64993002834885
3.9283930232045265,134,Herbicide,Soybean,67.64259252819207
3.73355453257367,64,Herbicide,Corn,33.10317758197083
2.121841947407381,297,Insecticide,Barley,96.80809796268342
3.69505019698773,361,Insecticide,Wheat,84.2006428071841
4.710848523598308,493,Herbicide,Soybean,19.862826210975477
2.390097548339662,332,Herbicide,Corn,77.36609146051855
2.3164766147904263,51,Herbicide,Corn,41.77672188488509
3.28575460592807,123,Herbicide,Rice,77.52596694840629
1.9820072441098873,113,Herbicide,Wheat,82.0715313117348
3.606315711921008,310,Insecticide,Corn,23.624025045441545
4.329047082689923,396,Fungicide,Wheat,69.56577863541123
2.837274020394528,373,Fungicide,Soybean,87.64569644403778
3.7180292997135296,288,Fungicide,Rice,39.10362616456061
3.6075416955319812,446,Insecticide,Wheat,17.229547376286796
1.154662247390358,386,Fungicide,Rice,12.454073194527888
1.7336651807031056,390,Fungicide,Wheat,19.90008643570557
4.574120007272519,328,Fungicide,Wheat,10.37853291547125
4.755568589460077,402,Fungicide,Barley,39.42513481535454
4.121758559644709,483,Herbicide,Rice,36.93957291662033
4.6849925933107786,429,Insecticide,Wheat,19.930714091867635
2.224594603674299,250,Fungicide,Barley,68.60060902925181
